empty,source,author_year,col_no_need1,np,erm_id,material_type,col_no_need2,material_type_name,mie_described_in_paper,col_no_need3,ke_id,col_no_need4,related_ke_id,primary_size_descriptor,primary_size,col_no_need6,primary_size_qualifier,primary_size_unit,normalized_primary_size,primary_size_method,primary_size_instrument,col_no_need7,col_no_need8,bundle_diameter,col_no_need9,bundle_diameter_qualifier,bundle_diameter_unit,normalized_bundle_diameter,bundle_diameter_method,diameter,col_no_need10,diameter_qualifier,diameter_unit,normalized_diameter,diameter_method,diameter_instrument,hydrodynamic_diameter,col_no_need11,hydrodynamic_diameter_qualifier,hydrodynamic_diameter_unit,normalized_hydrodynamic_diameter,hydrodynamic_diameter_medium,hydrodynamic_diameter_method,hydrodynamic_diameter_instrument,surface_area,col_no_need13,surface_area_qualifier,surface_area_unit,normalized_surface_area,surface_area_method,shape,shape_method,zeta_potential,col_no_need17,zeta_potential_qualifier,zeta_potential_unit,normalized_zeta_potential,zeta_potential_medium,zeta_potential_instrument,col_no_need18,col_no_need19,col_no_need20,col_no_need21,col_no_need22,col_no_need23,col_no_need24,col_no_need25,col_no_need26,col_no_need27,col_no_need28,col_no_need29,col_no_need30,col_no_need31,col_no_need32,col_no_need33,col_no_need34,col_no_need35,col_no_need36,col_no_need37,col_no_need38,col_no_need39,col_no_need40,col_no_need41,col_no_need42,col_no_need43,col_no_need44,col_no_need45,col_no_need46,ref_title,ref_year,ref_journal,ref_doi,ref_author1_last_name,ref_author1_first_name,ref_author2_last_name,ref_author2_first_name,ref_author3_last_name,ref_author3_first_name,ref_author_other,row_id
,32,Zhang_2018b,Yes,nEr2O3,https://nanocommons.github.io/identifiers/registry#ERM00000204,http://purl.enanomapper.org/onto/ENM_0000126,Yes,erbium oxide nanoparticle,activation of Nrf2 singling pathway and increased catalase activity,,478,,478,,97.55,SD,11.54,nm,97.55,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,615.6,SD,28.73,nm,615.6,water,,,,,,,,,spherical,,6.02,SD,1.13,mV,6.02,water,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,962
,32,Zhang_2018b,Yes,nEr2O3,https://nanocommons.github.io/identifiers/registry#ERM00000204,http://purl.enanomapper.org/onto/ENM_0000126,Yes,erbium oxide nanoparticle,promoted activities of SOD and Gpx,,NA,,NA,,97.55,SD,11.54,nm,97.55,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,615.6,SD,28.73,nm,615.6,water,,,,,,,,,spherical,,6.02,SD,1.13,mV,6.02,water,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,963
,32,Zhang_2018b,Yes,nEr2O3,https://nanocommons.github.io/identifiers/registry#ERM00000204,http://purl.enanomapper.org/onto/ENM_0000126,Yes,erbium oxide nanoparticle,activating the NLRP3 inflammasomes,,NA,,1895,,97.55,SD,11.54,nm,97.55,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,615.6,SD,28.73,nm,615.6,water,,,,,,,,,spherical,,6.02,SD,1.13,mV,6.02,water,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,964
,32,Zhang_2018b,Yes,nEr2O3,https://nanocommons.github.io/identifiers/registry#ERM00000204,http://purl.enanomapper.org/onto/ENM_0000126,Yes,erbium oxide nanoparticle,condensed cellular size with reduced numbers of protrusions,,NA,,NA,,97.55,SD,11.54,nm,97.55,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,615.6,SD,28.73,nm,615.6,water,,,,,,,,,spherical,,6.02,SD,1.13,mV,6.02,water,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,965
,32,Zhang_2018b,Yes,nEr2O3,https://nanocommons.github.io/identifiers/registry#ERM00000204,http://purl.enanomapper.org/onto/ENM_0000126,Yes,erbium oxide nanoparticle,activation of Nrf2 singling pathway and increased catalase activity,,478,,478,,97.55,SD,11.54,nm,97.55,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,383.04,SD,95.22,nm,383.04,DMEM with 10% FBS,,,,,,,,,spherical,,-8.93,SD,1.22,mV,-8.93,DMEM with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,966
,32,Zhang_2018b,Yes,nEr2O3,https://nanocommons.github.io/identifiers/registry#ERM00000204,http://purl.enanomapper.org/onto/ENM_0000126,Yes,erbium oxide nanoparticle,promoted activities of SOD and Gpx,,NA,,NA,,97.55,SD,11.54,nm,97.55,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,383.04,SD,95.22,nm,383.04,DMEM with 10% FBS,,,,,,,,,spherical,,-8.93,SD,1.22,mV,-8.93,DMEM with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,967
,32,Zhang_2018b,Yes,nEr2O3,https://nanocommons.github.io/identifiers/registry#ERM00000204,http://purl.enanomapper.org/onto/ENM_0000126,Yes,erbium oxide nanoparticle,activating the NLRP3 inflammasomes,,NA,,1895,,97.55,SD,11.54,nm,97.55,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,383.04,SD,95.22,nm,383.04,DMEM with 10% FBS,,,,,,,,,spherical,,-8.93,SD,1.22,mV,-8.93,DMEM with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,968
,32,Zhang_2018b,Yes,nEr2O3,https://nanocommons.github.io/identifiers/registry#ERM00000204,http://purl.enanomapper.org/onto/ENM_0000126,Yes,erbium oxide nanoparticle,condensed cellular size with reduced numbers of protrusions,,NA,,NA,,97.55,SD,11.54,nm,97.55,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,383.04,SD,95.22,nm,383.04,DMEM with 10% FBS,,,,,,,,,spherical,,-8.93,SD,1.22,mV,-8.93,DMEM with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,969
,32,Zhang_2018b,Yes,nEr2O3,https://nanocommons.github.io/identifiers/registry#ERM00000204,http://purl.enanomapper.org/onto/ENM_0000126,Yes,erbium oxide nanoparticle,activation of Nrf2 singling pathway and increased catalase activity,,478,,478,,97.55,SD,11.54,nm,97.55,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,305.96,SD,10.47,nm,305.96,1640 with 10% FBS,,,,,,,,,spherical,,-11.6,SD,0.39,mV,-11.6,1640 with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,970
,32,Zhang_2018b,Yes,nEr2O3,https://nanocommons.github.io/identifiers/registry#ERM00000204,http://purl.enanomapper.org/onto/ENM_0000126,Yes,erbium oxide nanoparticle,promoted activities of SOD and Gpx,,NA,,NA,,97.55,SD,11.54,nm,97.55,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,305.96,SD,10.47,nm,305.96,1640 with 10% FBS,,,,,,,,,spherical,,-11.6,SD,0.39,mV,-11.6,1640 with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,971
,32,Zhang_2018b,Yes,nEr2O3,https://nanocommons.github.io/identifiers/registry#ERM00000204,http://purl.enanomapper.org/onto/ENM_0000126,Yes,erbium oxide nanoparticle,activating the NLRP3 inflammasomes,,NA,,1895,,97.55,SD,11.54,nm,97.55,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,305.96,SD,10.47,nm,305.96,1640 with 10% FBS,,,,,,,,,spherical,,-11.6,SD,0.39,mV,-11.6,1640 with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,972
,32,Zhang_2018b,Yes,nEr2O3,https://nanocommons.github.io/identifiers/registry#ERM00000204,http://purl.enanomapper.org/onto/ENM_0000126,Yes,erbium oxide nanoparticle,condensed cellular size with reduced numbers of protrusions,,NA,,NA,,97.55,SD,11.54,nm,97.55,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,305.96,SD,10.47,nm,305.96,1640 with 10% FBS,,,,,,,,,spherical,,-11.6,SD,0.39,mV,-11.6,1640 with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,973
,32,Zhang_2018b,Yes,nYb2O3,https://nanocommons.github.io/identifiers/registry#ERM00000205,http://purl.enanomapper.org/onto/ENM_0000127,Yes,ytterbium oxide nanoparticle,activation of Nrf2 singling pathway and increased catalase activity,,478,,478,,73.54,SD,10.88,nm,73.54,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,540.67,SD,30.04,nm,540.67,water,,,,,,,,,spherical,,2.73,SD,0.63,mV,2.73,water,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,974
,32,Zhang_2018b,Yes,nYb2O3,https://nanocommons.github.io/identifiers/registry#ERM00000205,http://purl.enanomapper.org/onto/ENM_0000127,Yes,ytterbium oxide nanoparticle,activating the NLRP3 inflammasomes,,NA,,1895,,73.54,SD,10.88,nm,73.54,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,540.67,SD,30.04,nm,540.67,water,,,,,,,,,spherical,,2.73,SD,0.63,mV,2.73,water,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,975
,32,Zhang_2018b,Yes,nYb2O3,https://nanocommons.github.io/identifiers/registry#ERM00000205,http://purl.enanomapper.org/onto/ENM_0000127,Yes,ytterbium oxide nanoparticle,condensed cellular size with reduced numbers of protrusions,,NA,,NA,,73.54,SD,10.88,nm,73.54,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,540.67,SD,30.04,nm,540.67,water,,,,,,,,,spherical,,2.73,SD,0.63,mV,2.73,water,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,976
,32,Zhang_2018b,Yes,nYb2O3,https://nanocommons.github.io/identifiers/registry#ERM00000205,http://purl.enanomapper.org/onto/ENM_0000127,Yes,ytterbium oxide nanoparticle,activation of Nrf2 singling pathway and increased catalase activity,,478,,478,,73.54,SD,10.88,nm,73.54,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,544.93,SD,108.58,nm,544.93,DMEM with 10% FBS,,,,,,,,,spherical,,-9.06,SD,1.01,mV,-9.06,DMEM with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,977
,32,Zhang_2018b,Yes,nYb2O3,https://nanocommons.github.io/identifiers/registry#ERM00000205,http://purl.enanomapper.org/onto/ENM_0000127,Yes,ytterbium oxide nanoparticle,activating the NLRP3 inflammasomes,,NA,,1895,,73.54,SD,10.88,nm,73.54,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,544.93,SD,108.58,nm,544.93,DMEM with 10% FBS,,,,,,,,,spherical,,-9.06,SD,1.01,mV,-9.06,DMEM with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,978
,32,Zhang_2018b,Yes,nYb2O3,https://nanocommons.github.io/identifiers/registry#ERM00000205,http://purl.enanomapper.org/onto/ENM_0000127,Yes,ytterbium oxide nanoparticle,condensed cellular size with reduced numbers of protrusions,,NA,,NA,,73.54,SD,10.88,nm,73.54,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,544.93,SD,108.58,nm,544.93,DMEM with 10% FBS,,,,,,,,,spherical,,-9.06,SD,1.01,mV,-9.06,DMEM with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,979
,32,Zhang_2018b,Yes,nYb2O3,https://nanocommons.github.io/identifiers/registry#ERM00000205,http://purl.enanomapper.org/onto/ENM_0000127,Yes,ytterbium oxide nanoparticle,activation of Nrf2 singling pathway and increased catalase activity,,478,,478,,73.54,SD,10.88,nm,73.54,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,294.1,SD,5.3,nm,294.1,1640 with 10% FBS,,,,,,,,,spherical,,-9.6,SD,0.45,mV,-9.6,1640 with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,980
,32,Zhang_2018b,Yes,nYb2O3,https://nanocommons.github.io/identifiers/registry#ERM00000205,http://purl.enanomapper.org/onto/ENM_0000127,Yes,ytterbium oxide nanoparticle,activating the NLRP3 inflammasomes,,NA,,1895,,73.54,SD,10.88,nm,73.54,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,294.1,SD,5.3,nm,294.1,1640 with 10% FBS,,,,,,,,,spherical,,-9.6,SD,0.45,mV,-9.6,1640 with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,981
,32,Zhang_2018b,Yes,nYb2O3,https://nanocommons.github.io/identifiers/registry#ERM00000205,http://purl.enanomapper.org/onto/ENM_0000127,Yes,ytterbium oxide nanoparticle,condensed cellular size with reduced numbers of protrusions,,NA,,NA,,73.54,SD,10.88,nm,73.54,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,294.1,SD,5.3,nm,294.1,1640 with 10% FBS,,,,,,,,,spherical,,-9.6,SD,0.45,mV,-9.6,1640 with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,982
,32,Zhang_2018b,Yes,nCeO2,https://nanocommons.github.io/identifiers/registry#ERM00000198,http://purl.enanomapper.org/onto/ENM_9000006,No,cerium oxide nanoparticle,activation of Nrf2 singling pathway and increased catalase activity,,478,,478,,15.26,SD,2.03,nm,15.26,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,639.28,SD,121.53,nm,639.28,water,,,,,,,,,spherical,,13.67,SD,1.25,mV,13.67,water,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,983
,32,Zhang_2018b,Yes,nCeO2,https://nanocommons.github.io/identifiers/registry#ERM00000198,http://purl.enanomapper.org/onto/ENM_9000006,No,cerium oxide nanoparticle,activation of Nrf2 singling pathway and increased catalase activity,,478,,478,,15.26,SD,2.03,nm,15.26,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,433.68,SD,163.27,nm,433.68,DMEM with 10% FBS,,,,,,,,,spherical,,-10.43,SD,0.21,mV,-10.43,DMEM with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,984
,32,Zhang_2018b,Yes,nCeO2,https://nanocommons.github.io/identifiers/registry#ERM00000198,http://purl.enanomapper.org/onto/ENM_9000006,No,cerium oxide nanoparticle,activation of Nrf2 singling pathway and increased catalase activity,,478,,478,,15.26,SD,2.03,nm,15.26,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,639,SD,32.76,nm,639,1640 with 10% FBS,,,,,,,,,spherical,,-8.84,SD,0.39,mV,-8.84,1640 with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,985
,32,Zhang_2018b,Yes,nTiO2,https://nanocommons.github.io/identifiers/registry#ERM00000211,http://purl.bioontology.org/ontology/npo#NPO_1486,Yes,titanium dioxide nanoparticle,activation of Nrf2 singling pathway and increased catalase activity,,478,,478,,24.47,SD,3.31,nm,24.47,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,1000.2,SD,30.28,nm,1000.2,water,,,,,,,,,spherical,,-13.05,SD,1.12,mV,-13.05,water,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,986
,32,Zhang_2018b,Yes,nTiO2,https://nanocommons.github.io/identifiers/registry#ERM00000211,http://purl.bioontology.org/ontology/npo#NPO_1486,Yes,titanium dioxide nanoparticle,increased the number and length of protrusions,,NA,,NA,,24.47,SD,3.31,nm,24.47,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,1000.2,SD,30.28,nm,1000.2,water,,,,,,,,,spherical,,-13.05,SD,1.12,mV,-13.05,water,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,987
,32,Zhang_2018b,Yes,nTiO2,https://nanocommons.github.io/identifiers/registry#ERM00000211,http://purl.bioontology.org/ontology/npo#NPO_1486,Yes,titanium dioxide nanoparticle,activation of Nrf2 singling pathway and increased catalase activity,,478,,478,,24.47,SD,3.31,nm,24.47,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,647.32,SD,32.65,nm,647.32,DMEM with 10% FBS,,,,,,,,,spherical,,-7.67,SD,1.85,mV,-7.67,DMEM with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,988
,32,Zhang_2018b,Yes,nTiO2,https://nanocommons.github.io/identifiers/registry#ERM00000211,http://purl.bioontology.org/ontology/npo#NPO_1486,Yes,titanium dioxide nanoparticle,increased the number and length of protrusions,,NA,,NA,,24.47,SD,3.31,nm,24.47,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,647.32,SD,32.65,nm,647.32,DMEM with 10% FBS,,,,,,,,,spherical,,-7.67,SD,1.85,mV,-7.67,DMEM with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,989
,32,Zhang_2018b,Yes,nTiO2,https://nanocommons.github.io/identifiers/registry#ERM00000211,http://purl.bioontology.org/ontology/npo#NPO_1486,Yes,titanium dioxide nanoparticle,activation of Nrf2 singling pathway and increased catalase activity,,478,,478,,24.47,SD,3.31,nm,24.47,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,678.23,SD,75.27,nm,678.23,1640 with 10% FBS,,,,,,,,,spherical,,-9.08,SD,0.71,mV,-9.08,1640 with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,990
,32,Zhang_2018b,Yes,nTiO2,https://nanocommons.github.io/identifiers/registry#ERM00000211,http://purl.bioontology.org/ontology/npo#NPO_1486,Yes,titanium dioxide nanoparticle,increased the number and length of protrusions,,NA,,NA,,24.47,SD,3.31,nm,24.47,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,678.23,SD,75.27,nm,678.23,1640 with 10% FBS,,,,,,,,,spherical,,-9.08,SD,0.71,mV,-9.08,1640 with 10% FBS,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,991
,32,Zhang_2018b,Yes,nZnO,https://nanocommons.github.io/identifiers/registry#ERM00000210,http://purl.bioontology.org/ontology/npo#NPO_1542,No,zinc oxide nanoparticle,activation of Nrf2 singling pathway and increased catalase activity,,478,,478,,19.04,SD,3.55,nm,19.04,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,1085,SD,20.58,nm,1085,water,,,,,,,,,spherical,,-3.22,SD,1.65,mV,-3.22,water,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,992
,32,Zhang_2018b,Yes,nZnO,https://nanocommons.github.io/identifiers/registry#ERM00000210,http://purl.bioontology.org/ontology/npo#NPO_1542,No,zinc oxide nanoparticle,activation of post-transcriptional mechanism,,NA,,NA,,19.04,SD,3.55,nm,19.04,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,1085,SD,20.58,nm,1085,water,,,,,,,,,spherical,,-3.22,SD,1.65,mV,-3.22,water,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,993
,32,Zhang_2018b,Yes,nZnO,https://nanocommons.github.io/identifiers/registry#ERM00000210,http://purl.bioontology.org/ontology/npo#NPO_1542,No,zinc oxide nanoparticle,increased the number and length of protrusions,,NA,,NA,,19.04,SD,3.55,nm,19.04,TEM,Hitachi H-7500,,,,,,,,,,,,,,,,1085,SD,20.58,nm,1085,water,,,,,,,,,spherical,,-3.22,SD,1.65,mV,-3.22,water,Zetasizer (Malvern Nano series) instrument,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Multihierarchically Profiling the Biological Effects of Various Metal-Based Nanoparticles in Macrophages under Low Exposure Doses,2018,ACS Sustain Chem Eng,10.1021/acssuschemeng.8b01744,Zhang,J.,Wang,S.,Gao,M.,et al.,994
